"STATE","COUNTY","deaths","population","pop.density","deaths.100k","hisp.latino.pct","black.pct","native.pct","median.age","median.income","pct.public.transpo","high.risk.job","mask.frequent","R.pres.margin","health.condition","avg.temp","mask.mand.days","mask.mand.flag","stay.home.days","stay.home.flag","bars.closed.days","bars.closed.flag","rest.closed.days","rest.closed.flag","county.class"
"TX",371,34,15823,1.28243211324725,214.877077671744,68.8,3.4,1,35.9,52397,0.2,38.52,55.3,39.27,49.6,66,250,1,0,0,86,1,42,1,7
"TX",373,120,51353,18.7574885857031,233.676708274103,15.3,9.7,1.5,43.7,49279,0.5,38.53,69.04,54.52,52.6,67.3,250,1,35,1,86,1,42,1,6
"TX",375,458,117415,49.9060930459298,390.069411915002,38.3,9.8,0.4,33.9,42528,0.4,40.47,48.77,38.69,48.4,58.7,250,1,37,1,93,1,42,1,2
"TX",377,24,6704,0.671403247794314,357.99522673031,83.7,0,1.9,41.9,25098,0,21.14,79.07,-33.47,58.8,66.2,250,1,31,1,86,1,42,1,7
"TX",379,26,12514,21.0573561863006,207.767300623302,9.1,3.5,0.6,48.4,51579,0,38.72,51.44,71.25,51,63.7,250,1,0,0,86,1,42,1,8
"TX",381,308,137713,58.2564658212135,223.653540333883,21.6,2.5,0.3,35.9,68261,0.2,26.5,49.37,58.75,40,58.3,250,1,33,1,93,1,42,1,2
"TX",383,8,3849,1.26443426116593,207.846193816576,68.8,0.8,0,30,74868,0,50.75,58.24,68.51,48.6,65.1,250,1,0,0,86,1,42,1,6
"TX",385,13,3452,1.90632618092838,376.593279258401,26.3,0.6,0,47.4,35862,0,29.42,55.59,66.75,55.6,66.3,250,1,0,0,86,1,42,1,9
"TX",387,38,12023,4.44690653155236,316.060883306995,7.3,16.8,0.3,45.9,39142,0,35.28,45.45,56.34,53.7,63,250,1,0,0,86,1,42,1,6
"TX",389,44,15976,2.34062261731932,275.413119679519,74.7,1.3,0,35.8,53311,0,45.26,60.2,23.29,48.4,66.5,250,1,0,0,86,1,42,1,7
"TX",39,527,374264,105.993791503666,140.809695829682,30.6,13.6,0.4,35.8,81447,0.2,28.91,69.27,18.2,43.8,70.9,250,1,36,1,86,1,42,1,1
"TX",391,23,6948,3.48175463878924,331.030512377663,50.4,6.5,0.1,43.3,50076,0,32.2,67.87,32.74,51.2,71.9,250,1,30,1,86,1,42,1,6
"TX",393,1,854,0.356829714595201,117.096018735363,13.3,0,0,43.2,68750,0,22.13,42.9,93.09,47.3,58.7,250,1,0,0,86,1,42,1,9
"TX",395,44,17074,7.70890783317295,257.701768771231,21,20.2,0.2,41.5,52928,0.1,36.56,55.83,40.4,49.6,66.5,250,1,37,1,86,1,42,1,3
"TX",397,157,104915,318.444075357767,149.644950674355,17.6,6.2,0.3,37.5,100920,0.8,18.66,64.68,37.69,41.2,64.4,250,1,38,1,86,1,42,1,1
"TX",399,39,10264,3.77039759338166,379.968823070928,34.2,3,0.1,40.8,44940,0.3,32.94,59.83,73.83,49.4,64.7,250,1,0,0,86,1,42,1,6
"TX",401,109,54406,22.7291790959336,200.345550123148,16.8,16.8,0.1,38.2,55234,0.2,40.73,49.43,55.69,50.4,64.6,250,1,0,0,86,1,42,1,3
"TX",403,45,10542,8.2778218883396,426.863972680706,4.6,5.6,0.2,53,34992,0,30.17,59.75,74.94,54.9,66.8,250,1,30,1,86,1,42,1,8
"TX",405,32,8237,5.99315906903613,388.490955444944,7.2,21.3,1.6,49.3,40353,0,33.58,58.22,50.65,56.5,66.6,250,1,32,1,86,1,42,1,9
"TX",407,39,28859,19.5742849877214,135.139817734502,13.1,8.9,0.8,44.9,41614,0.5,40.21,73.41,61.9,54.7,68.1,250,1,26,1,86,1,42,1,8
"TX",409,151,66730,37.1549758279098,226.285029222239,57.8,1.5,0.2,35.5,56556,0.1,36.66,83.87,29.08,46.6,72.2,250,1,36,1,86,1,42,1,2
"TX",41,257,229211,150.98634371203,112.123763693715,25.6,10.3,0.1,26.5,49181,1.9,24.03,54.05,14.32,36.1,67.6,250,1,28,1,86,1,42,1,3
"TX",411,23,6055,2.05921061129436,379.851362510322,30.1,2,0,42.4,45083,0,30.14,52.16,77.67,51.7,66.4,250,1,0,0,86,1,42,1,7
"TX",413,6,2793,0.822790424419127,214.822771213749,53,0.5,0,36.2,53229,0.9,40.02,64.67,62.9,47.8,65.1,250,1,0,0,86,1,42,1,8
"TX",415,62,16703,7.12253969950671,371.190804047177,40.4,4.6,0,36.4,54326,0,42.06,46.39,70.95,49.5,63.9,250,1,33,1,86,1,42,1,7
"TX",417,5,3265,1.37880693271085,153.139356814701,11.5,0.2,0.3,43,46935,0,28.39,51.98,83.17,48.8,63.7,250,1,0,0,86,1,42,1,8
"TX",419,70,25274,12.2655592124928,276.964469415209,18.3,18.9,0.1,38,42522,0,41.62,45.67,58.56,52.8,65.4,250,1,32,1,86,1,42,1,7
"TX",421,12,3022,1.26433166856707,397.088021178028,44.6,1.1,0.4,40.1,51926,0,37.24,40.87,80.14,47.4,56.9,250,1,0,0,86,1,42,1,9
"TX",423,486,232751,97.5239175898422,208.806836490498,19.5,17.2,0.3,36.6,56810,0.4,30.6,53.07,39.43,43.7,64.3,250,1,35,1,86,1,42,1,3
"TX",425,14,9128,18.9097285666529,153.374233128834,18.6,1.2,0,41,60632,0.9,34.58,47.9,67.46,48.8,65.4,250,1,0,0,86,1,42,1,1
"TX",427,304,64633,20.4017069359745,470.347964662015,99.2,0,0,28.8,30387,0.3,34.04,83.2,-5,55,74.9,250,1,29,1,86,1,42,1,4
"TX",429,25,9366,4.03272816646902,266.922912662823,23.7,2.8,0,39.4,46232,0.6,39.3,44.63,78.63,51.8,63.8,250,1,44,1,86,1,42,1,7
"TX",43,16,9203,0.574617506440634,173.856351189829,44.8,0.2,1.9,43.7,47080,0,26.01,72.97,4.21,47.1,66.8,250,1,31,1,86,1,42,1,7
"TX",431,4,1291,0.539778278734203,309.837335398916,52.1,0,0,40.8,59868,0,35.02,57.45,83.41,47.5,64.3,250,1,0,0,86,1,42,1,8
"TX",433,6,1350,0.568842906531062,444.444444444444,21.3,2,0,47.1,51250,0,34.76,45.12,67.8,50.3,63.9,250,1,20,1,86,1,42,1,9
"TX",435,8,3776,1.00274193222116,211.864406779661,65.6,0.1,0,38.6,54306,0,34.19,66.11,57.8,46.3,65.6,250,1,0,0,86,1,42,1,7
"TX",437,18,7397,3.20841089622578,243.341895362985,44,5.9,0.6,35.9,39771,1,31.23,53.46,58.05,53.4,58.8,250,1,25,1,86,1,42,1,6
"TX",439,3545,2102515,938.171103807576,168.607596140812,28.8,16.1,0.3,34.4,67700,0.6,29.35,72.34,-0.22,43,65.2,250,1,38,1,86,1,42,1,1
"TX",441,413,138034,58.2120254036361,299.201645971282,24.4,7.7,0.5,32.5,53143,0.6,30.07,57.69,45.27,42.1,63.7,250,1,31,1,86,1,42,1,3
"TX",443,2,776,0.127065598031386,257.731958762887,56.7,1.1,0.3,55.2,43208,0,26.61,59.85,46.94,53.9,67.6,250,1,0,0,86,1,42,1,9
"TX",445,56,12337,5.35905892440582,453.919105130907,55,4.6,0.1,34.6,44627,0.3,36.63,61.53,56.89,53.5,61.2,250,1,33,1,86,1,42,1,6
"TX",447,5,1501,0.635075249884425,333.11125916056,13.2,1,0,52.3,40000,0,20.18,50.22,80.98,49.7,63.6,250,1,0,0,86,1,42,1,9
"TX",449,84,32750,31.1400515794686,256.488549618321,43,8.9,0.2,34.1,50196,0.2,42.1,41.16,44.72,50.3,63.8,250,1,0,0,86,1,42,1,7
"TX",45,6,1546,0.663237203225445,388.098318240621,35.6,0.8,0,46.4,40227,0,22.67,51.99,77.38,52.1,60.8,250,1,29,1,86,1,42,1,9
"TX",451,272,119200,30.2387230031414,228.187919463087,39.9,4,0.2,34.1,53903,0.2,29.6,61.57,44.4,44.1,65.4,250,1,0,0,86,1,42,1,3
"TX",453,1033,1273954,494.819280346762,81.0861302684398,33.8,7.9,0.2,34.2,75887,2.9,20.51,79.66,-45.11,34.5,68,250,1,43,1,86,1,42,1,1
"TX",455,27,14651,8.15339251643759,184.287761927513,10,9.9,0.1,48.6,41357,0.8,33.98,62.68,61.34,54,66.6,250,1,31,1,86,1,42,1,7
"TX",457,42,21672,9.0520315736933,193.798449612403,7.7,10.6,0.1,42.4,44497,0,34.8,70.46,70.3,53,66.8,250,1,19,1,86,1,42,1,6
"TX",459,77,41753,27.6526262742214,184.417886139918,8.6,8.1,0.5,41.4,52162,0,33.08,59.18,68.45,49.1,64.1,250,1,0,0,86,1,42,1,3
"TX",461,10,3657,1.13747681027084,273.448181569593,53.7,5.8,0.6,39.6,52171,0.4,45.17,56.91,73.68,50.4,66.1,250,1,0,0,86,1,42,1,8
"TX",463,73,26741,6.65289076344837,272.989043042519,71.7,0.3,0.2,33.7,41679,0,34.98,74.78,20.31,52,69.2,250,1,0,0,86,1,42,1,6
"TX",465,233,49025,6.01913060852219,475.267720550739,82,1.3,0.1,31.8,46147,0.5,35.24,78.47,9.9,48.8,68.5,250,1,36,1,86,1,42,1,5
"TX",467,122,56590,25.9319469871911,215.585792542852,10.9,2.8,0.5,42.8,54654,0.1,32.52,40.86,72.05,50,64.1,250,1,0,0,86,1,42,1,6
"TX",469,223,92084,40.305607512524,242.170192432996,46.9,5.6,0.1,35.9,56834,1.1,33.1,75.76,37.96,48.3,71.5,250,1,22,1,86,1,42,1,3
"TX",47,36,7093,2.90306828057443,507.542647680812,93.1,0,0,29.7,28333,0.1,28.8,67.89,-19,56.2,74.1,250,1,0,0,86,1,42,1,7
"TX",471,132,72971,35.9263720339994,180.893779720711,17.9,23,0.4,35.3,43742,0.5,28.74,65.68,31.73,46.1,67.6,250,1,21,1,86,1,42,1,4
"TX",473,50,55246,41.5561067572185,90.5042899033414,30.1,24.8,0.2,28.9,59642,0.6,32.93,62.04,26.7,45.7,69.4,250,1,0,0,86,1,42,1,1
"TX",475,24,11998,5.54384720357551,200.033338889815,53.7,4,0.4,33.9,62986,0,42.98,57.9,61.01,48.7,66.8,250,1,0,0,86,1,42,1,6
"TX",477,94,35882,22.9299129178053,261.969789866786,16.1,16.4,0.3,41.5,54971,0,32.22,53.73,49.91,50.3,68.5,250,1,0,0,86,1,42,1,6
"TX",479,844,276652,31.7764816140937,305.0764136894,95.5,0.3,0,28.8,46475,1.2,30.29,76.84,-23.28,52,72.7,250,1,34,1,86,1,42,1,2
"TX",481,117,41556,14.7723410756525,281.547790932717,41.4,13.5,0.1,37.3,48310,0.1,33.86,62.72,43.15,52,70.7,250,1,0,0,86,1,42,1,4
"TX",483,12,5056,2.13456793139839,237.341772151899,26,3,0.2,39.6,49315,0,32.84,34.73,85.19,50.1,59.4,250,1,0,0,86,1,42,1,9
"TX",485,380,132230,81.3492812400959,287.378053391817,19.2,10,0.7,34.5,48650,0.6,33.66,69.29,41.07,49,62.9,250,1,33,1,86,1,42,1,3
"TX",487,55,12769,5.07766594467843,430.730675855588,29.1,9.6,0.9,39.4,45302,0,32.63,53.67,56.76,53.4,63,250,1,0,0,86,1,42,1,6
"TX",489,90,21358,13.9626509898936,421.387770390486,88.2,0.6,0,33,35521,0,31.5,82.06,-12.02,55,74.8,250,1,40,1,86,1,42,1,6
"TX",49,138,37864,15.479206331707,364.462286076484,22.2,3.5,0.3,41.5,48365,0.3,33.25,53.64,72.58,48.3,65.6,250,1,8,1,86,1,42,1,5
"TX",491,482,590551,204.343369634854,81.6186916963988,24.4,6.1,0.2,36.3,87337,0.9,20.22,70.98,-1.4,38,67.3,250,1,38,1,86,1,42,1,1
"TX",493,69,51070,24.5332739192875,135.108674368514,39.7,1.2,0.1,40.2,76692,0,32.32,71.81,48.43,43.6,70.2,250,1,0,0,86,1,42,1,1
"TX",495,21,8010,3.67620708724399,262.172284644195,61,2.2,1,33.1,60366,0,47.55,58.3,65.62,49,65.5,250,1,0,0,86,1,42,1,6
"TX",497,124,69984,29.8774431840078,177.183356195702,19.3,1.3,0.4,38.3,64536,0.2,38.24,65.07,68.16,50.9,64,250,1,0,0,86,1,42,1,1
"TX",499,129,45539,27.2497359794748,283.273677507192,10,4.9,0.7,47.9,53394,0.3,35.68,52.88,68.22,51.1,63.8,250,1,35,1,86,1,42,1,6
"TX",5,286,86715,41.9630507854025,329.816064118088,22.1,14.6,0.1,37.5,50453,0.3,33.91,53.8,46.08,53.3,66.6,250,1,21,1,86,1,42,1,5
"TX",501,27,8713,4.20663346856035,309.881785837255,66.5,0.4,0.2,30.3,70005,0,43.63,56.35,66.67,46.4,60.5,250,1,0,0,86,1,42,1,7
"TX",503,45,18010,7.60384112057782,249.861188228762,18.7,2.1,0.6,41.1,50635,0,35.17,64.64,73.75,50.7,63.7,250,1,31,1,86,1,42,1,7
"TX",505,36,14179,5.48324814094086,253.896607659214,94.4,0,0,29.5,33952,0,42.24,78.04,5.34,57.2,74.5,250,1,35,1,86,1,42,1,6
"TX",507,41,11840,3.52352755980856,346.283783783784,93.9,0.3,0,32.9,34459,0.3,29.94,63.64,-31.38,56.7,71.2,250,1,0,0,86,1,42,1,7
"TX",51,48,18443,10.8042356627194,260.261345768042,20.7,13.1,0.3,43.3,57731,0.3,40.27,55.78,57.56,50.9,67.9,250,1,0,0,86,1,42,1,3
"TX",53,66,48155,18.6898958221791,137.057418751947,22.2,1.8,0.3,44.6,59492,0.1,31.95,68.39,53.11,46.5,66.4,250,1,8,1,86,1,42,1,6
"TX",55,99,43664,30.9596023695131,226.731403444485,52.2,5.6,0.4,35.9,54152,0,38.89,75.28,9.08,49.8,69,250,1,36,1,86,1,42,1,1
"TX",57,25,21290,16.2152597561152,117.426021606388,48.9,2.3,0,37.7,58776,0.5,42.52,70.37,44.46,48,72,250,1,0,0,86,1,42,1,6
"TX",59,41,13943,5.98575599914957,294.054364197088,9.6,0.9,0,44.2,48651,0,32.83,56.9,77.25,49.3,63.8,250,1,28,1,86,1,42,1,3
"TX",61,1676,423163,183.225597978096,396.064873346677,89.7,0.4,0.1,31.7,38758,0.7,28.29,81.36,-13.16,50.5,75.4,250,1,42,1,86,1,42,1,2
"TX",63,44,13094,25.8140899288136,336.031770276463,25,15.8,0.5,37.6,48207,0.4,42.37,47.33,44.11,52.1,63.9,250,1,0,0,86,1,42,1,6
"TX",65,14,5926,2.486366910588,236.247046911914,9.9,0.8,1.6,40.6,74872,0,24.32,46.45,79.5,44.6,58.4,250,1,0,0,86,1,42,1,2
"TX",67,84,30026,12.37326585301,279.757543462333,4.5,17.1,0,43.3,44848,0,35.71,44.31,59.15,52,63.8,250,1,29,1,86,1,42,1,6
"TX",69,32,7530,3.25045269902965,424.966799468791,64.6,2.1,0.2,34.8,50142,1.2,23.31,55.6,54.54,49.6,57.8,250,1,38,1,86,1,42,1,6
"TX",7,41,23510,36.010960933882,174.393874946831,27.5,1.4,0.1,50.6,45137,0.2,37.09,74.67,51.45,51.5,72.1,250,1,34,1,86,1,42,1,2
"TX",71,56,43837,28.34730730068,127.745968017884,22.4,7.3,0.2,35.2,91141,0.2,36.19,60.2,61.68,44.9,70.2,250,1,38,1,86,1,42,1,1
"TX",73,144,52646,19.3044605999329,273.525054135167,23.1,13.5,0.6,37.9,48186,0.3,35.35,47.69,55.83,52.1,65.2,250,1,0,0,86,1,42,1,6
"TX",75,17,7306,4.04999100016166,232.68546400219,31,8,0,34.5,43181,0,30.88,33.61,71.65,48.6,62.4,250,1,0,0,86,1,42,1,7
"TX",77,16,10471,3.71328930082184,152.802979658103,6.3,0.5,1,46.6,55989,0,32.43,69.39,77.56,48.7,63.1,250,1,10,1,86,1,42,1,3
"TX",79,15,2853,1.42120329611765,525.762355415352,58.7,3.8,0,35.1,40962,0.2,36.26,59.73,63.2,55.6,59.6,250,1,0,0,86,1,42,1,9
"TX",81,13,3387,1.43446854819456,383.820490109241,21.5,1,0.7,48.1,45000,0,38.19,57.44,79.15,49.7,64.7,250,1,0,0,86,1,42,1,8
"TX",83,33,8175,2.49928672955385,403.669724770642,17.5,1.6,0.5,47.2,46743,0.2,35.32,55.86,77.35,51.7,65.4,250,1,0,0,86,1,42,1,6
"TX",85,838,1034730,474.899673720614,80.9873106994095,15.3,9.6,0.3,36.9,96913,1.1,15.87,72.08,4.35,34.5,63.9,250,1,7,1,86,1,42,1,1
"TX",87,9,2920,1.22753550746508,308.219178082192,28.8,8.4,2.1,39.6,39120,0,29.29,28.56,73.32,49.6,60.6,250,1,0,0,86,1,42,1,9
"TX",89,32,21493,8.64164323488903,148.885683710976,29.7,12.6,0.1,42.9,52559,0.2,35.96,64.73,50.65,48.6,70.4,250,1,0,0,86,1,42,1,6
"TX",9,12,8553,3.65589662304085,140.30164854437,8.3,0.9,0.7,44.5,63835,0.3,27.47,67.69,80.36,45.4,63.4,250,1,0,0,86,1,42,1,3
"TX",91,323,156209,107.79196756262,206.774257565185,27.4,2,0.1,42.2,79936,0.2,25.57,74.15,42.65,40,68.2,250,1,27,1,86,1,42,1,1
"TX",93,51,13635,5.61395522399729,374.037403740374,27.9,0.6,0.7,44.8,53516,0,34.98,62.3,71.05,49.1,65.2,250,1,0,0,86,1,42,1,7
"TX",95,8,2726,1.06989482166609,293.470286133529,45.1,1.2,0.3,45.3,47500,0,24.75,60.98,67.9,51,65.6,250,1,0,0,86,1,42,1,8
"TX",97,72,41257,18.2086610383116,174.515839736287,18.2,2.8,0.7,40.7,60202,0.1,37.82,59.61,65.2,46.8,63,250,1,0,0,86,1,42,1,6
"TX",99,87,75951,27.8687713594602,114.54753722795,18.3,12.8,0.6,31.8,52893,0.3,29.48,62.39,33.51,43.5,66.4,250,1,27,1,86,1,42,1,2
"UT",1,7,6710,1.00303723711465,104.321907600596,12,0,1,33,55221,0.1,28.52,32.28,75.42,39.3,50.6,152,1,0,0,44,1,44,1,7
"UT",11,174,355481,458.934135723732,48.947763734208,9.7,1.3,0.3,31.1,83310,2,24.79,52.11,27.5,33.6,51,160,1,31,1,44,1,44,1,2
"UT",13,9,19938,2.37937744889127,45.1399337947638,8.2,0.4,3.5,31.5,63224,0.4,37.99,19.27,78.25,41.1,43.1,152,1,0,0,44,1,44,1,7
"UT",15,9,10012,0.866296585002058,89.8921294446664,6.3,0,0.7,36.2,55554,0.4,33.96,42.64,74.72,45.5,51.8,152,1,0,0,44,1,44,1,7
"UT",17,10,5051,0.376839828706406,197.980597901406,6.1,0.1,4.5,41.9,54565,0,31.64,38.86,60.18,41.1,50.7,160,1,0,0,44,1,44,1,9
"UT",19,4,9754,1.02540255678074,41.0088168956326,10.3,0.3,3.5,40.2,51557,0.1,36.46,55.98,-10.76,37.4,53.1,160,1,0,0,44,1,44,1,7
"UT",21,33,54839,6.42332820305147,60.176152008607,8.7,0.5,2,29.1,51807,0.1,29.24,41.96,56.64,37.5,50.8,150,1,0,0,44,1,44,1,4
"UT",23,12,12017,1.36799208938157,99.8585337438629,5.2,0.2,1.1,30.1,61463,0.2,37.15,37.09,75.72,39.9,51.3,160,1,0,0,44,1,44,1,2
"UT",25,6,7886,0.763118512483527,76.0841998478316,4.7,0,1.6,41.9,47044,0.1,16.98,44.73,45.81,40.6,54.5,142,1,0,0,44,1,44,1,6
"UT",27,14,13188,0.750411242260375,106.157112526539,12.9,0.2,1.1,35.4,62242,0.3,33.93,28.77,77.6,47.7,52.1,160,1,0,0,44,1,44,1,7
"UT",29,11,12124,7.68441221374802,90.7291322995711,2.9,0.8,0,32.2,91341,0.4,24.78,33.37,62.88,36.4,45.5,160,1,30,1,44,1,44,1,2
"UT",3,53,56046,3.7662720190455,94.5651786032902,9.4,0.6,1,32.6,62233,0.4,37.11,42.17,63.18,41.1,49.3,160,1,0,0,44,1,44,1,2
"UT",31,2,1479,0.75292241336735,135.226504394861,2.5,0.2,0.2,44.5,42813,1.2,29.46,27.9,78.87,44.5,45.6,142,1,0,0,44,1,44,1,9
"UT",33,0,2483,0.931811876155819,0,10.7,0,0,34.3,57902,2.8,27.72,42.43,71.68,38.3,41.7,142,1,0,0,44,1,44,1,8
"UT",35,896,1160437,603.780100369268,77.212291576363,18.4,1.8,0.6,32.8,74865,3.7,25.97,64.6,-11.04,34.6,50.7,160,1,33,1,44,1,44,1,1
"UT",37,37,15308,0.755832125127107,241.703684348053,5.7,0.2,47.1,32.2,45394,0.7,34,64.61,6.14,48.4,54.3,160,1,0,0,44,1,44,1,7
"UT",39,22,30939,7.51329295347924,71.1076634668218,9.6,0.7,1,32.6,53838,0.5,32.14,47.57,68.6,39.1,45.5,160,1,0,0,44,1,44,1,6
"UT",41,15,21620,4.36944214941618,69.3802035152636,5.2,0.6,1.9,35.4,54799,0.4,36.05,28.5,76.89,43.4,46.5,160,1,0,0,44,1,44,1,7
"UT",43,13,42145,8.69906010980791,30.845889192075,11.4,0.8,0.2,39.5,102958,2.1,21.77,65.28,-19.14,25.4,40.2,160,1,36,1,44,1,44,1,4
"UT",45,44,72259,4.01895332626567,60.8920688080377,12.4,0.4,0.6,31.4,74562,1.3,33.77,53.41,38.3,44.4,52.1,160,1,0,0,44,1,44,1,1
"UT",47,25,35734,3.07804435301748,69.9613813175127,8.4,0.4,7.1,30.6,65264,0.4,36.26,17.89,75.77,45.3,47.1,160,1,0,0,44,1,44,1,7
"UT",49,400,636235,122.575785947748,62.869851548563,11.8,0.5,0.4,24.8,74665,2.2,22.58,46.04,41.05,33,48.3,160,1,0,0,44,1,44,1,2
"UT",5,48,128289,42.5272924532265,37.4155227650071,10.7,0.7,0.4,25.2,59038,2.2,28.52,41.41,37.14,30.8,44.9,160,1,0,0,44,1,44,1,3
"UT",51,22,34091,11.1830498877299,64.5331612449034,13.3,0.1,0.3,34,85166,0.2,26.78,59.05,26.21,30.8,42.7,160,1,31,1,44,1,44,1,6
"UT",53,208,177556,28.2416023475888,117.146139809412,10.5,0.7,1.2,37.1,59839,0.5,27.01,52.07,51.69,37,58.2,160,1,0,0,44,1,44,1,3
"UT",55,0,2711,0.42532085204531,0,6.2,0.2,0.2,40.4,44245,0,35.86,42.27,53.3,37.5,52.9,142,1,0,0,44,1,44,1,9
"UT",57,210,260213,174.342755022273,80.7031162931906,18.4,1,0.5,32.7,67244,1.7,32.59,48.89,22.66,38.6,47.7,160,1,30,1,44,1,44,1,2
"UT",7,17,20463,5.34133080303924,83.0767727117236,13.3,0.4,0.4,37.5,51158,0.5,35.29,35.59,45.91,44.3,46.2,160,1,0,0,44,1,44,1,7
"UT",9,0,950,0.526261605228941,0,2.1,0.2,0.3,42.5,75417,0.7,39.74,18.43,62.2,41,42.7,142,1,0,0,44,1,44,1,9
"AR",1,38,17486,6.80486478701757,217.316710511266,3.2,25.9,0.2,40.7,46696,0,34.6,55.92,39.51,52.5,62.2,246,1,0,0,67,1,52,1,9
"AR",1,38,17486,6.80486478701757,217.316710511266,3.2,25.9,0.2,40.7,46696,0,34.6,55.92,39.51,52.5,62.2,246,1,0,0,67,1,52,1,6
"AR",11,32,10763,6.40146068307424,297.314875034842,15.4,28.8,0,40.6,43184,0,42.83,44.68,30.68,53,62.9,246,1,0,0,67,1,52,1,7
"AR",11,32,10763,6.40146068307424,297.314875034842,15.4,28.8,0,40.6,43184,0,42.83,44.68,30.68,53,62.9,246,1,0,0,67,1,52,1,3
"AR",13,3,5189,3.18721354346281,57.8146078242436,4,21.5,0.2,44.5,46417,0.2,45.05,40.61,53.02,51.4,62.2,246,1,0,0,67,1,52,1,7
"AR",13,3,5189,3.18721354346281,57.8146078242436,4,21.5,0.2,44.5,46417,0.2,45.05,40.61,53.02,51.4,62.2,246,1,0,0,67,1,52,1,9
"AR",15,46,28380,17.3946968280282,162.085976039464,15,0.5,0.7,45,46110,0,35.1,57.83,28.83,45.4,56.7,246,1,0,0,67,1,52,1,5
"AR",15,46,28380,17.3946968280282,162.085976039464,15,0.5,0.7,45,46110,0,35.1,57.83,28.83,45.4,56.7,246,1,0,0,67,1,52,1,6
"AR",17,41,10118,6.13299589999647,405.218422613165,5.5,53.9,0.1,43.3,34147,0.2,29.86,53.2,-12.38,54.3,63.5,246,1,0,0,67,1,52,1,7
"AR",17,41,10118,6.13299589999647,405.218422613165,5.5,53.9,0.1,43.3,34147,0.2,29.86,53.2,-12.38,54.3,63.5,246,1,0,0,67,1,52,1,8
"AR",19,41,22320,9.95160110585669,183.691756272401,4.7,24.2,0.4,33.7,41620,0.8,35.74,52.03,14.03,44,61,246,1,0,0,67,1,52,1,7
"AR",19,41,22320,9.95160110585669,183.691756272401,4.7,24.2,0.4,33.7,41620,0.8,35.74,52.03,14.03,44,61,246,1,0,0,67,1,52,1,2
"AR",21,52,14551,8.78905456047678,357.36375506838,2.1,0.7,0.3,42.8,37233,0,35.96,39.74,60.27,49.2,58.8,246,1,0,0,67,1,52,1,7
"AR",21,52,14551,8.78905456047678,357.36375506838,2.1,0.7,0.3,42.8,37233,0,35.96,39.74,60.27,49.2,58.8,246,1,0,0,67,1,52,1,7
"AR",23,74,24919,17.3682108763007,296.962157389943,2.4,0.4,1.2,49.4,44483,0,39.38,54.86,65.77,49.7,58.6,246,1,0,0,67,1,52,1,6
"AR",23,74,24919,17.3682108763007,296.962157389943,2.4,0.4,1.2,49.4,44483,0,39.38,54.86,65.77,49.7,58.6,246,1,0,0,67,1,52,1,6
"AR",25,25,7956,5.13757817003412,314.228255404726,1.2,12.8,0.2,42.9,46684,0.1,36.69,47.43,61.56,53.3,61.5,246,1,0,0,67,1,52,1,3
"AR",25,25,7956,5.13757817003412,314.228255404726,1.2,12.8,0.2,42.9,46684,0.1,36.69,47.43,61.56,53.3,61.5,246,1,0,0,67,1,52,1,2
"AR",27,56,23457,11.8224954714177,238.734706057893,2.7,35.9,0.2,35.7,36193,0.1,34.87,38.55,31.17,51.2,62.1,246,1,0,0,67,1,52,1,6
"AR",27,56,23457,11.8224954714177,238.734706057893,2.7,35.9,0.2,35.7,36193,0.1,34.87,38.55,31.17,51.2,62.1,246,1,0,0,67,1,52,1,7
"AR",29,34,20846,14.5831448004002,163.100834692507,3.9,10.3,0.3,42.5,42802,0,39.68,32.85,35.45,50,59.8,246,1,0,0,67,1,52,1,6
"AR",29,34,20846,14.5831448004002,163.100834692507,3.9,10.3,0.3,42.5,42802,0,39.68,32.85,35.45,50,59.8,246,1,0,0,67,1,52,1,9
"AR",3,35,19657,8.20062525259856,178.053619575724,5.4,25.3,0.2,41.7,44744,0.3,41.68,59.62,43.19,54.9,63.9,246,1,0,0,67,1,52,1,7
"AR",3,35,19657,8.20062525259856,178.053619575724,5.4,25.3,0.2,41.7,44744,0.3,41.68,59.62,43.19,54.9,63.9,246,1,0,0,67,1,52,1,7
"AR",31,184,110332,60.2402970225998,166.769386941232,5.1,14.5,0.2,34.2,47286,0.5,32.46,32.34,35.41,49.9,59.4,246,1,0,0,67,1,52,1,3
"AR",31,184,110332,60.2402970225998,166.769386941232,5.1,14.5,0.2,34.2,47286,0.5,32.46,32.34,35.41,49.9,59.4,246,1,0,0,67,1,52,1,2
"AR",33,120,63257,41.0296513630867,189.702325434339,7.7,1.4,1.8,38.6,46828,0.1,35.57,36.91,56.65,52.1,59.3,246,1,0,0,67,1,52,1,2
"AR",33,120,63257,41.0296513630867,189.702325434339,7.7,1.4,1.8,38.6,46828,0.1,35.57,36.91,56.65,52.1,59.3,246,1,0,0,67,1,52,1,6
"AR",35,96,47955,30.2114399171997,200.1876759462,2.6,47.8,0.3,35.2,40161,0.3,36.42,51.11,-7.22,54.2,61.4,246,1,0,0,67,1,52,1,7
"AR",35,96,47955,30.2114399171997,200.1876759462,2.6,47.8,0.3,35.2,40161,0.3,36.42,51.11,-7.22,54.2,61.4,246,1,0,0,67,1,52,1,1
"AR",37,50,16419,10.2859493029158,304.525245142822,1,18.7,0.2,40.9,46787,0.1,33.8,40.72,45.72,53.2,60.4,246,1,0,0,67,1,52,1,9
